ovr_id,last_check_date,next_check_date,permid,issuer_name,ovr_target,source_value,ovr_value,ovr_active,og_srating,og_exposure,og_controversy,og_committee,company_inheriting,parent_company,inherited_ovr,inhert_ovr_id,comments,evidence,ovr_log,brs_id
ovr000031,01/09/2024,01/03/2025,8589934205,Banco Santander SA,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"May-24: OVR por controversia en en las estrategias que excluyen controversias generales de máxima severidad en Sustainalytics de 5/5 por business ethics
Update ago-24: no hay variación de la situación de la controversia. Se mantienen los ovrs
Rev ene-25: se mantienen los ovrs por controversia

latest_comment:
Revisada en ene-25: se mantiene los ovrs existentes

sustainalytics_controv_detail:
Business ethics

exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",007699
ovr000032,01/09/2024,01/03/2025,8589934205,Banco Santander SA,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
APTA según Comité Inveractivo Confianza. Revisado con Laura y es Ok al tratarse de una cervecera.
Update sep-24: se mantienen los ovrs para las estrategias de los fondos éticos por decisiones de los comités. Para el resto de las estrategias no hay ovrs

latest_comment:
Revisión sep-24: se mantienen los ovrs en los fondos éticos. Para el resto no hay 

sustainalytics_controv_detail:
-

exposure_detail:
Alcohol Prod (50-100%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",007699
ovr000033,01/09/2024,01/03/2025,8589934205,Banco Santander SA,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",007699
ovr000034,01/09/2024,01/03/2025,8589934205,Banco Santander SA,str_005,EXCLUDED,OK,True,,,,x,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",007699
ovr000035,01/09/2024,01/03/2025,8589934205,Banco Santander SA,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",007699
ovr000036,01/09/2024,01/03/2025,8589934205,Banco Santander SA,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",007699
ovr000037,01/09/2024,01/03/2025,8589934205,Banco Santander SA,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",007699
ovr000038,01/09/2024,01/03/2025,4295863670,Bank of China Ltd,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R69445
ovr000039,01/09/2024,01/03/2025,4295863670,Bank of China Ltd,str_002,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R69445
ovr000040,01/09/2024,01/03/2025,4295863670,Bank of China Ltd,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R69445
ovr000041,01/09/2024,01/03/2025,4295863670,Bank of China Ltd,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update dic-23: se aplica overwrite de EXCLUDED para reflejar el nivel critico de la controversia identificada por Sustainalytics.
Revisión jul-24: se quitan los ovrs de EXCLUDED en la STR004 y STR007 ya que no son necesarios, aunque la situación de la compañía no hay cambiado y sigue teniendo controversia de maxima severidad según Sustainalytics (5/5)
Update Sep-24: una vez que con la nueva metodología ha subido el SR a good, se mantienen los ovr al tener un 5/5 en Sustainalytics

latest_comment:
Revisión sep-24: se mantienen los ovrs al no haber cambio en la controversia

sustainalytics_controv_detail:
Occupational Health and Safety

exposure_detail:
Coal mining Prod (5%), Fossil Fuels Prod (5%), Thermal Coal Mining (0-1%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R69445
ovr000042,01/09/2024,01/03/2025,4295863670,Bank of China Ltd,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: Se mantienen los overwrites de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto).
Revisión jul-24: se elimina el ovr de la CS003 al tener un sust rating de average en este momento. El resto de los ovrs se mantienen porque la situación no ha cambiado
Update sep-24: se vuelve a incluir el ovr en CS003 para reflejar la no exclusión por nuclear weapons. El resto de ovrs se mantienen

latest_comment:
Revisión sep-24: se mantienen los ovrs existentes y se vuelve a poner el de la CS003

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R69445
ovr000043,01/09/2024,01/03/2025,4295863670,Bank of China Ltd,str_006,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: Se mantienen los overwrites de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto).
Revisión jul-24: se elimina el ovr de la CS003 al tener un sust rating de average en este momento. El resto de los ovrs se mantienen porque la situación no ha cambiado
Update sep-24: se vuelve a incluir el ovr en CS003 para reflejar la no exclusión por nuclear weapons. El resto de ovrs se mantienen

latest_comment:
Revisión sep-24: se mantienen los ovrs existentes y se vuelve a poner el de la CS003

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R69445
ovr000044,01/09/2024,01/03/2025,4295863670,Bank of China Ltd,cs_002,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: Se mantienen los overwrites de OK en las estrategias afectadas por el % de exposición a nuclear weapons participation. ISR considera que el % definido por Clarity no es correcto. La compañía no produce armamento controvertido y tiene una política que le desliga de la inversión en este tipo de actividad (ver link adjunto).
Revisión jul-24: se elimina el ovr de la CS003 al tener un sust rating de average en este momento. El resto de los ovrs se mantienen porque la situación no ha cambiado
Update sep-24: se vuelve a incluir el ovr en CS003 para reflejar la no exclusión por nuclear weapons. El resto de ovrs se mantienen

latest_comment:
Revisión sep-24: se mantienen los ovrs existentes y se vuelve a poner el de la CS003

sustainalytics_controv_detail:
-

exposure_detail:
Armament Part (5%), Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R69445
